relative_path,tensor_relative_path,source_dataset,subject_id_candidate,identity,split,motion_id,gender,native_fps,native_frames,canonical_fps,canonical_frames,source_sha256,source_sha256_verified,body_model_sha256,dmpl_model_sha256,schema,coordinate_frame,valid_fraction,forward_method,travel_displacement_m,travel_path_length_m,travel_straightness,travel_linearity,lateral_hip_alignment,leg_length_m,conversion_fingerprint,status,error
KIT/513/seesaw_up04_poses.npz,KIT/513/seesaw_up04_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up04,male,100.0,836,30.0,251,2249f382d1c8f08b2dc317e898025fb700aef72a2b4648103aac4b454c3244e5,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.596615317997933,2.793349170455968,0.9295706191911836,0.9989749917373121,0.9959788920260245,0.7876007556915283,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/seesaw_up05_poses.npz,KIT/513/seesaw_up05_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up05,male,100.0,767,30.0,230,df5ea6ff0bdb2d20b179d1fe06b9db8593752c658e25cdabb6c13f0e8c939a9e,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.650169432386712,2.805510956581256,0.9446298636509907,0.9993115367623191,0.9925665795561444,0.7869881987571716,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/seesaw_up06_poses.npz,KIT/513/seesaw_up06_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up06,male,100.0,1062,30.0,319,be309e6401a9cb84802e9593f4ea4a8942c808a1bd872ef1e8f4a5174eaf2f5f,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.5294301943611126,2.7440459241773225,0.921788579438388,0.99902322335055,-0.9992315670634662,0.7863785028457642,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/seesaw_up07_poses.npz,KIT/513/seesaw_up07_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up07,male,100.0,1159,30.0,348,aa2e28478d860a5a16d42dd525bfac015e2e1bdb2bff55d1536d6b6908d66867,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.6213079629192175,2.8882200028741463,0.9075859734752486,0.9992121160749573,-0.9998790100489342,0.7886533737182617,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/seesaw_up08_poses.npz,KIT/513/seesaw_up08_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up08,male,100.0,1024,30.0,307,801271a7996219039812831e74a6f12045ad888ba2e0fe62dcb3f13022984e57,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.574392263950867,2.744763470871617,0.9379286380306396,0.9993345545945749,-0.9936773448654894,0.7860324382781982,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/seesaw_up09_poses.npz,KIT/513/seesaw_up09_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up09,male,100.0,1186,30.0,356,efa0a6da4bc2b3b4f29b44da59fc44a9774c643daa8fe2441bf643f3bf575d23,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.5866210486400325,2.788331845142774,0.9276589704148314,0.9991792437405668,-0.999982433081376,0.7884522676467896,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/seesaw_up10_poses.npz,KIT/513/seesaw_up10_core11.npz,KIT,KIT::513,KIT::513,train,seesaw_up10,male,100.0,916,30.0,275,6fca923d6d48cdc24f8a561c23e5e4e69f0128a8edfbaf41b84bbd471d13f31f,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.5992568081709138,2.78533139899358,0.9331948108975828,0.9992203859346602,-0.9972919761861143,0.7873936295509338,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down01_poses.npz,KIT/513/slope_down01_core11.npz,KIT,KIT::513,KIT::513,train,slope_down01,male,100.0,592,30.0,178,b092967eda0a04132a41d2c14040b97327afc4aedd5d53da84c01b00b2f2e9ee,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1446001424844336,2.2379962694036273,0.9582679702392527,0.9993678637094635,0.9979135476581981,0.7871602773666382,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down02_poses.npz,KIT/513/slope_down02_core11.npz,KIT,KIT::513,KIT::513,train,slope_down02,male,100.0,455,30.0,137,c984db21cc31bd5c79af99a6bb08d231cee6881600fbea8ad66291624d12be77,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1099593357629134,2.1768541133197874,0.9692699767303851,0.9989957381222979,0.998547541828058,0.7857661247253418,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down03_poses.npz,KIT/513/slope_down03_core11.npz,KIT,KIT::513,KIT::513,train,slope_down03,male,100.0,624,30.0,187,684e44c7eeeb70c7fd2d24a706f6df5e04dd3465c021965dddc7763658f62e4a,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.2091653724532687,2.2947957017426557,0.9626849879384209,0.9994017122818722,0.9991293608664665,0.7871544361114502,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down04_poses.npz,KIT/513/slope_down04_core11.npz,KIT,KIT::513,KIT::513,train,slope_down04,male,100.0,520,30.0,156,538b295b40402b726b722e8aca3ec89c73a5cb871060ea48f5ac2ddd15f6c0c0,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1442795658939935,2.2483585246146127,0.9537089136002189,0.9987294299707461,0.9991980583416652,0.7868147492408752,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down05_poses.npz,KIT/513/slope_down05_core11.npz,KIT,KIT::513,KIT::513,train,slope_down05,male,100.0,612,30.0,184,dc6e53cf7efba16e45876d56370028cfd507c0f90e23c2166f1f1610872e4165,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.310075236286095,2.4161756605333453,0.9560874542441878,0.999335601566771,0.9996090710597629,0.7871215343475342,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down06_poses.npz,KIT/513/slope_down06_core11.npz,KIT,KIT::513,KIT::513,train,slope_down06,male,100.0,575,30.0,173,789ede8390bf5ba119889c96f42564f4d490fa95e0740e5024c8a5348042d7ce,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.410287184141902,2.494736884628592,0.9661488548122931,0.9991861271201249,0.9995713679923096,0.7881060838699341,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down07_poses.npz,KIT/513/slope_down07_core11.npz,KIT,KIT::513,KIT::513,train,slope_down07,male,100.0,674,30.0,202,528718573d92a1049833e349423ae9a30a75630c11684f408b4712c07a64d125,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1891264624218247,2.287367212841426,0.9570507306968153,0.9995053664739945,0.9987047501741544,0.7873920798301697,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down08_poses.npz,KIT/513/slope_down08_core11.npz,KIT,KIT::513,KIT::513,train,slope_down08,male,100.0,704,30.0,211,553cece42f030a9ac771a9ffd5ae462372ceb7b2851ee533f56989dcfb655073,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.2338618088758833,2.339890932474619,0.9546862966443477,0.9994187928552966,0.9973341691801666,0.7876099944114685,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_down09_poses.npz,KIT/513/slope_down09_core11.npz,KIT,KIT::513,KIT::513,train,slope_down09,male,100.0,611,30.0,184,00f00a9076a7ef597bf0b6b134a121cf81696001e226f27334ba03f490e91aa5,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.218725298348947,2.33579250552269,0.9498811615770869,0.9993646930238133,0.998883314707997,0.7873391509056091,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up01_poses.npz,KIT/513/slope_up01_core11.npz,KIT,KIT::513,KIT::513,train,slope_up01,male,100.0,536,30.0,161,79adda97c4646fcc37f76174de0d70d093e72d61bf5f879fe852da5a3aefe9f1,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.0971936917617096,2.2319155695110022,0.9396384524622455,0.9991459380911362,0.9963111463036557,0.7876195907592773,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up02_poses.npz,KIT/513/slope_up02_core11.npz,KIT,KIT::513,KIT::513,train,slope_up02,male,100.0,794,30.0,238,91c1ba10041cb426db978d0212b1bad3b3a34afdc4b3a438dfe0d5ca55b26909,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1461266724865977,2.2701492542158315,0.9453680935300114,0.9996103294484521,0.9975241727474756,0.7874623537063599,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up03_poses.npz,KIT/513/slope_up03_core11.npz,KIT,KIT::513,KIT::513,train,slope_up03,male,100.0,534,30.0,160,a3568fe28ecfe14141aef476ce4e6339a62210c98fd96a9c56e3beb77cda4d73,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.121697447635217,2.219638306413492,0.9558753070285002,0.9994007163024983,0.997625202053407,0.7876149415969849,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up04_poses.npz,KIT/513/slope_up04_core11.npz,KIT,KIT::513,KIT::513,train,slope_up04,male,100.0,738,30.0,222,43816f8ddbf8ceeb0a8c069df7a53796dbeffdc82a9a0e58c513561a4939b035,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1139799391786083,2.2326435325739142,0.9468506317000349,0.999373406836514,0.9971765069463332,0.7884656190872192,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up05_poses.npz,KIT/513/slope_up05_core11.npz,KIT,KIT::513,KIT::513,train,slope_up05,male,100.0,538,30.0,162,d519d5a1df7eaf654442c6e04af50d312b43ff4cbb567a9db49696977a595801,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1140257304655585,2.17856278348809,0.9703763171244478,0.9992211998689258,0.9968765278572203,0.786339521408081,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up06_poses.npz,KIT/513/slope_up06_core11.npz,KIT,KIT::513,KIT::513,train,slope_up06,male,100.0,613,30.0,184,5e8263c679d4439aa3d2cf6e9c2b94e560f7d81c513970114bf42e1e61cf9854,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.143858748475549,2.2642273900160963,0.946838978244278,0.9991666816245022,0.997229557693409,0.7867317199707031,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up07_poses.npz,KIT/513/slope_up07_core11.npz,KIT,KIT::513,KIT::513,train,slope_up07,male,100.0,659,30.0,198,2b29fc7780249c0cbc8ad3300878f753e71587e8526ee4ecebe102abde946ea4,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.0738302683800094,2.187491163209805,0.9480405238926699,0.9993000317188789,0.9975112273859439,0.7880844473838806,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up08_poses.npz,KIT/513/slope_up08_core11.npz,KIT,KIT::513,KIT::513,train,slope_up08,male,100.0,420,30.0,126,23de92698a1c26649f88d05f2ece4866816d5fecdf3d371d4442d01e7f411105,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.113933955988706,2.194705598804487,0.9631970489072523,0.9989498631699919,0.9923016057081344,0.7873275279998779,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up09_poses.npz,KIT/513/slope_up09_core11.npz,KIT,KIT::513,KIT::513,train,slope_up09,male,100.0,468,30.0,141,f69905569268532959e4c9b9347e30681a772dc17e67605eaf538ec49028731e,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.088949749385448,2.185400681063496,0.9558657904182992,0.9990069028006061,0.996184033855174,0.787773072719574,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/slope_up10_poses.npz,KIT/513/slope_up10_core11.npz,KIT,KIT::513,KIT::513,train,slope_up10,male,100.0,676,30.0,203,0296f640c6733cb7944f3b94f00320e89ad790586f44d1d59d183b34c1d9f356,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.1124108117705744,2.2534501359732264,0.937411828222354,0.9991315182064575,0.9966061502882471,0.7856400012969971,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones01_poses.npz,KIT/513/step_stones01_core11.npz,KIT,KIT::513,KIT::513,train,step_stones01,male,100.0,733,30.0,220,3d907a819a9fb043e7a97dfb1e2566ad5b0e84b7b9bb16237375175384e96fa7,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.4166450213690043,3.925026457034247,0.8704769404154855,0.9892714863778677,0.9624682982012376,0.7882165312767029,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones02_poses.npz,KIT/513/step_stones02_core11.npz,KIT,KIT::513,KIT::513,train,step_stones02,male,100.0,828,30.0,249,3ebc4785d35db6053471cea217f76205aac4898d9bf36e6a8f2506eeb37e13fd,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.4673657395132196,4.186401822092999,0.8282448476911144,0.9846902860219543,0.9559189598865642,0.7893366813659668,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones03_poses.npz,KIT/513/step_stones03_core11.npz,KIT,KIT::513,KIT::513,train,step_stones03,male,100.0,552,30.0,166,2380576f3ad984214ebcc6d74855922d242ccc5a1523c24b73c81b0fb7f298a4,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.6026602792324462,3.997783511113787,0.9011644250413002,0.9891309732129774,0.9592280193113845,0.7894632816314697,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones04_poses.npz,KIT/513/step_stones04_core11.npz,KIT,KIT::513,KIT::513,train,step_stones04,male,100.0,704,30.0,211,af66b62fb0018bb2b22f34d79680b523cb61d7fa9c9a3d2ded90ea640da7726d,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.482511833403336,4.218722991983171,0.8254895711382674,0.9788488864660799,0.9782257834611778,0.789850115776062,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones05_poses.npz,KIT/513/step_stones05_core11.npz,KIT,KIT::513,KIT::513,train,step_stones05,male,100.0,922,30.0,277,1e165321acae784a878b86e0afad9d0d0c568b1a6a987f8c4d099590f520ad13,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.460654782587778,4.42594836693684,0.7819013001687741,0.9772082885651229,0.9574119717872289,0.7911166548728943,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones06_poses.npz,KIT/513/step_stones06_core11.npz,KIT,KIT::513,KIT::513,train,step_stones06,male,100.0,661,30.0,199,efdb5592823201f1a873720c613a943612dc0bfa549c1a49e3ae74df3b2d9067,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,3.490871722760141,4.237383655523397,0.8238271552800787,0.9764843156002997,1.0,0.7880412936210632,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones07_poses.npz,KIT/513/step_stones07_core11.npz,KIT,KIT::513,KIT::513,train,step_stones07,male,100.0,589,30.0,177,5bfa36e92baf2d7b280f473757bc53a16d69348173d294908c02fa612d4a9fed,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.5528957090011075,3.973497502567483,0.8941482174596554,0.9890119052499211,0.9526397456621034,0.7864770889282227,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/step_stones08_poses.npz,KIT/513/step_stones08_core11.npz,KIT,KIT::513,KIT::513,train,step_stones08,male,100.0,1211,30.0,364,10e6c0c392ff74fba059d70e8ac227f43949b722cae93ea70e9752720aa889ab,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.6744738280273728,4.857608125529886,0.7564368580321714,0.9781881013047712,-0.9733435159410941,0.7867048978805542,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left01_poses.npz,KIT/513/turn_left01_core11.npz,KIT,KIT::513,KIT::513,train,turn_left01,male,100.0,709,30.0,213,5c725259232f7deb4a805d69164f5f7cea60a08363796c25600553c9a0828df9,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.21694616613110593,2.7599860194365453,0.07860408154364339,0.969042907250282,1.0000000000000002,0.7880467176437378,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left02_poses.npz,KIT/513/turn_left02_core11.npz,KIT,KIT::513,KIT::513,train,turn_left02,male,100.0,727,30.0,218,073678d3c8ba50a8f8da15a93e6a2ca92412de756779a225382a84a464bb1d96,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.3575874282194414,2.9882285894780014,0.11966535273725713,0.9267922636942189,1.0,0.7891634702682495,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left03_poses.npz,KIT/513/turn_left03_core11.npz,KIT,KIT::513,KIT::513,train,turn_left03,male,100.0,634,30.0,190,dd27ae17602d8890d6718d7bc44409f1e8225f9349213bcac4c1297d48345c83,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.19469854630663827,2.8064702719523758,0.06937488283857446,0.9846838303648064,1.0,0.7889307141304016,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left04_poses.npz,KIT/513/turn_left04_core11.npz,KIT,KIT::513,KIT::513,train,turn_left04,male,100.0,682,30.0,205,45a2e15b8bda7c753b33494eec237f478aa417bb48534e97672f95d516fcf051,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.2211789330570535,3.004928291567058,0.07360539473696046,0.9845287510376983,1.0,0.7889529466629028,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left05_poses.npz,KIT/513/turn_left05_core11.npz,KIT,KIT::513,KIT::513,train,turn_left05,male,100.0,718,30.0,216,0c3e68a28698599aed3dca8a0de5efce6c2a3bc18441cdeaf0adb701186f6db0,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.14285360597004665,2.9760858994114683,0.04800049823773449,0.9931669932153814,1.0,0.789099931716919,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left06_poses.npz,KIT/513/turn_left06_core11.npz,KIT,KIT::513,KIT::513,train,turn_left06,male,100.0,640,30.0,192,a394ac37b6b0ff9e9148537081b38ca87721adc26cc9efcb907c6e4750246a84,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.22870914463834174,3.217159119267931,0.07109040496896057,0.9812292135877296,1.0,0.7882912158966064,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
