endpoint,scale_policy,method,extractor,seed,condition,records,reference_eligible,reference_ineligible,original_supported,complete_predictions,incomplete_predictions,count_mismatch_records,reference_events,matched_events,missed_events,known_extra_events,extra_count_unknown_records,event_recall,known_event_precision,conditional_timing_mae_s
visible,frame_reference,coordinate,vitpose_base,17,blur,32,16,16,1,16,0,15,79,69,10.0,73.0,0,0.8734177215189873,0.4859154929577465,0.03768115942028984
visible,frame_reference,coordinate,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,coordinate,vitpose_base,17,clean,32,16,16,0,16,0,16,79,71,8.0,71.0,0,0.8987341772151899,0.5,0.025915492957746533
visible,frame_reference,coordinate,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,direct,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,152,6.0,210.0,0,0.9620253164556962,0.4198895027624309,0.03263157894736835
visible,frame_reference,direct,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,77,2.0,105.0,0,0.9746835443037974,0.4230769230769231,0.0353246753246753
visible,frame_reference,direct,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,direct,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,75,4.0,105.0,0,0.9493670886075949,0.4166666666666667,0.029866666666666552
visible,frame_reference,direct,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,direct,rtmpose_m,17,all_conditions,128,32,96,2,32,0,30,158,148,10.0,111.0,0,0.9367088607594937,0.5714285714285714,0.03000000000000001
visible,frame_reference,direct,rtmpose_m,17,blur,32,16,16,1,16,0,15,79,75,4.0,64.0,0,0.9493670886075949,0.539568345323741,0.034133333333333335
visible,frame_reference,direct,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,direct,rtmpose_m,17,clean,32,16,16,1,16,0,15,79,73,6.0,47.0,0,0.9240506329113924,0.6083333333333333,0.025753424657534253
visible,frame_reference,direct,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,direct,vitpose_base,17,all_conditions,128,32,96,3,32,0,29,158,147,11.0,107.0,0,0.930379746835443,0.5787401574803149,0.026394557823129307
visible,frame_reference,direct,vitpose_base,17,blur,32,16,16,1,16,0,15,79,75,4.0,58.0,0,0.9493670886075949,0.5639097744360902,0.02720000000000007
visible,frame_reference,direct,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,direct,vitpose_base,17,clean,32,16,16,2,16,0,14,79,72,7.0,49.0,0,0.9113924050632911,0.5950413223140496,0.025555555555555585
visible,frame_reference,direct,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter0,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,158,148,10.0,185.0,0,0.9367088607594937,0.4444444444444444,0.03270270270270256
visible,frame_reference,filter0,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,74,5.0,94.0,0,0.9367088607594937,0.44047619047619047,0.03081081081081071
visible,frame_reference,filter0,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter0,hrnet_w32,17,clean,32,16,16,1,16,0,15,79,74,5.0,91.0,0,0.9367088607594937,0.4484848484848485,0.034594594594594415
visible,frame_reference,filter0,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter0,rtmpose_m,17,all_conditions,128,32,96,1,32,0,31,158,149,9.0,101.0,0,0.9430379746835443,0.596,0.027919463087248304
visible,frame_reference,filter0,rtmpose_m,17,blur,32,16,16,1,16,0,15,79,74,5.0,55.0,0,0.9367088607594937,0.5736434108527132,0.030810810810810815
visible,frame_reference,filter0,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter0,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,75,4.0,46.0,0,0.9493670886075949,0.6198347107438017,0.025066666666666633
visible,frame_reference,filter0,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter0,vitpose_base,17,all_conditions,128,32,96,4,32,0,28,158,146,12.0,84.0,0,0.9240506329113924,0.6347826086956522,0.024931506849315062
visible,frame_reference,filter0,vitpose_base,17,blur,32,16,16,2,16,0,14,79,72,7.0,42.0,0,0.9113924050632911,0.631578947368421,0.02499999999999998
visible,frame_reference,filter0,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter0,vitpose_base,17,clean,32,16,16,2,16,0,14,79,74,5.0,42.0,0,0.9367088607594937,0.6379310344827587,0.024864864864864875
visible,frame_reference,filter0,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter1,hrnet_w32,17,all_conditions,128,32,96,5,32,0,27,158,141,17.0,71.0,0,0.8924050632911392,0.6650943396226415,0.03602836879432612
visible,frame_reference,filter1,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,70,9.0,38.0,0,0.8860759493670886,0.6481481481481481,0.03657142857142844
visible,frame_reference,filter1,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter1,hrnet_w32,17,clean,32,16,16,5,16,0,11,79,71,8.0,33.0,0,0.8987341772151899,0.6826923076923077,0.035492957746478745
visible,frame_reference,filter1,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter1,rtmpose_m,17,all_conditions,128,32,96,10,32,0,22,158,129,29.0,23.0,0,0.8164556962025317,0.8486842105263158,0.031007751937984433
visible,frame_reference,filter1,rtmpose_m,17,blur,32,16,16,4,16,0,12,79,66,13.0,13.0,0,0.8354430379746836,0.8354430379746836,0.03696969696969695
visible,frame_reference,filter1,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter1,rtmpose_m,17,clean,32,16,16,6,16,0,10,79,63,16.0,10.0,0,0.7974683544303798,0.863013698630137,0.024761904761904662
visible,frame_reference,filter1,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter1,vitpose_base,17,all_conditions,128,32,96,18,32,0,14,158,131,27.0,27.0,0,0.8291139240506329,0.8291139240506329,0.029312977099236654
visible,frame_reference,filter1,vitpose_base,17,blur,32,16,16,10,16,0,6,79,65,14.0,15.0,0,0.8227848101265823,0.8125,0.02953846153846151
visible,frame_reference,filter1,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter1,vitpose_base,17,clean,32,16,16,8,16,0,8,79,66,13.0,12.0,0,0.8354430379746836,0.8461538461538461,0.02909090909090914
visible,frame_reference,filter1,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter2,hrnet_w32,17,all_conditions,128,32,96,7,32,0,25,158,121,37.0,25.0,0,0.7658227848101266,0.8287671232876712,0.03471074380165286
visible,frame_reference,filter2,hrnet_w32,17,blur,32,16,16,4,16,0,12,79,59,20.0,14.0,0,0.7468354430379747,0.8082191780821918,0.03389830508474567
visible,frame_reference,filter2,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter2,hrnet_w32,17,clean,32,16,16,3,16,0,13,79,62,17.0,11.0,0,0.7848101265822784,0.8493150684931506,0.035483870967741964
visible,frame_reference,filter2,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter2,rtmpose_m,17,all_conditions,128,32,96,6,32,0,26,158,116,42.0,7.0,0,0.7341772151898734,0.943089430894309,0.03275862068965508
visible,frame_reference,filter2,rtmpose_m,17,blur,32,16,16,3,16,0,13,79,59,20.0,6.0,0,0.7468354430379747,0.9076923076923077,0.03593220338983045
visible,frame_reference,filter2,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter2,rtmpose_m,17,clean,32,16,16,3,16,0,13,79,57,22.0,1.0,0,0.7215189873417721,0.9827586206896551,0.029473684210526187
visible,frame_reference,filter2,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter2,vitpose_base,17,all_conditions,128,32,96,15,32,0,17,158,115,43.0,16.0,0,0.7278481012658228,0.8778625954198473,0.024695652173913042
visible,frame_reference,filter2,vitpose_base,17,blur,32,16,16,7,16,0,9,79,58,21.0,9.0,0,0.7341772151898734,0.8656716417910447,0.024137931034482724
visible,frame_reference,filter2,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,filter2,vitpose_base,17,clean,32,16,16,8,16,0,8,79,57,22.0,7.0,0,0.7215189873417721,0.890625,0.02526315789473687
visible,frame_reference,filter2,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,initialized,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,152,6.0,182.0,0,0.9620253164556962,0.4550898203592814,0.03184210526315783
visible,frame_reference,initialized,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,76,3.0,95.0,0,0.9620253164556962,0.4444444444444444,0.028947368421052527
visible,frame_reference,initialized,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,initialized,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,76,3.0,87.0,0,0.9620253164556962,0.4662576687116564,0.03473684210526313
visible,frame_reference,initialized,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,initialized,rtmpose_m,17,all_conditions,128,32,96,4,32,0,28,158,144,14.0,86.0,0,0.9113924050632911,0.6260869565217392,0.0313888888888888
visible,frame_reference,initialized,rtmpose_m,17,blur,32,16,16,2,16,0,14,79,72,7.0,45.0,0,0.9113924050632911,0.6153846153846154,0.034444444444444326
visible,frame_reference,initialized,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,initialized,rtmpose_m,17,clean,32,16,16,2,16,0,14,79,72,7.0,41.0,0,0.9113924050632911,0.6371681415929203,0.028333333333333266
visible,frame_reference,initialized,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,initialized,vitpose_base,17,all_conditions,128,32,96,5,32,0,27,158,143,15.0,82.0,0,0.9050632911392406,0.6355555555555555,0.022657342657342653
visible,frame_reference,initialized,vitpose_base,17,blur,32,16,16,2,16,0,14,79,69,10.0,42.0,0,0.8734177215189873,0.6216216216216216,0.022608695652173844
visible,frame_reference,initialized,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,initialized,vitpose_base,17,clean,32,16,16,3,16,0,13,79,74,5.0,40.0,0,0.9367088607594937,0.6491228070175439,0.02270270270270276
visible,frame_reference,initialized,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_affine,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,150,8.0,204.0,0,0.9493670886075949,0.423728813559322,0.029866666666666576
visible,frame_reference,joint_affine,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,77,2.0,96.0,0,0.9746835443037974,0.44508670520231214,0.03272727272727267
visible,frame_reference,joint_affine,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_affine,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,73,6.0,108.0,0,0.9240506329113924,0.40331491712707185,0.026849315068493015
visible,frame_reference,joint_affine,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_affine,rtmpose_m,17,all_conditions,128,32,96,5,32,0,27,158,142,16.0,92.0,0,0.8987341772151899,0.6068376068376068,0.02929577464788726
visible,frame_reference,joint_affine,rtmpose_m,17,blur,32,16,16,3,16,0,13,79,70,9.0,49.0,0,0.8860759493670886,0.5882352941176471,0.03314285714285704
visible,frame_reference,joint_affine,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_affine,rtmpose_m,17,clean,32,16,16,2,16,0,14,79,72,7.0,43.0,0,0.9113924050632911,0.6260869565217392,0.025555555555555536
visible,frame_reference,joint_affine,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_affine,vitpose_base,17,all_conditions,128,32,96,6,32,0,26,158,144,14.0,81.0,0,0.9113924050632911,0.64,0.02361111111111107
visible,frame_reference,joint_affine,vitpose_base,17,blur,32,16,16,3,16,0,13,79,71,8.0,36.0,0,0.8987341772151899,0.6635514018691588,0.02478873239436612
visible,frame_reference,joint_affine,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_affine,vitpose_base,17,clean,32,16,16,3,16,0,13,79,73,6.0,45.0,0,0.9240506329113924,0.6186440677966102,0.022465753424657536
visible,frame_reference,joint_affine,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_offset,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,158,148,10.0,170.0,0,0.9367088607594937,0.46540880503144655,0.03540540540540532
visible,frame_reference,joint_offset,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,74,5.0,95.0,0,0.9367088607594937,0.4378698224852071,0.03189189189189183
visible,frame_reference,joint_offset,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_offset,hrnet_w32,17,clean,32,16,16,1,16,0,15,79,74,5.0,75.0,0,0.9367088607594937,0.4966442953020134,0.03891891891891881
visible,frame_reference,joint_offset,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_offset,rtmpose_m,17,all_conditions,128,32,96,2,32,0,30,158,146,12.0,92.0,0,0.9240506329113924,0.6134453781512605,0.02876712328767119
visible,frame_reference,joint_offset,rtmpose_m,17,blur,32,16,16,1,16,0,15,79,72,7.0,51.0,0,0.9113924050632911,0.5853658536585366,0.03055555555555547
visible,frame_reference,joint_offset,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_offset,rtmpose_m,17,clean,32,16,16,1,16,0,15,79,74,5.0,41.0,0,0.9367088607594937,0.6434782608695652,0.02702702702702702
visible,frame_reference,joint_offset,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_offset,vitpose_base,17,all_conditions,128,32,96,3,32,0,29,158,144,14.0,84.0,0,0.9113924050632911,0.631578947368421,0.024722222222222215
visible,frame_reference,joint_offset,vitpose_base,17,blur,32,16,16,2,16,0,14,79,71,8.0,42.0,0,0.8987341772151899,0.6283185840707964,0.025352112676056318
visible,frame_reference,joint_offset,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,joint_offset,vitpose_base,17,clean,32,16,16,1,16,0,15,79,73,6.0,42.0,0,0.9240506329113924,0.6347826086956522,0.024109589041095898
visible,frame_reference,joint_offset,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,ordinary_jepa,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,151,7.0,189.0,0,0.9556962025316456,0.4441176470588235,0.02463576158940383
visible,frame_reference,ordinary_jepa,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,76,3.0,92.0,0,0.9620253164556962,0.4523809523809524,0.02473684210526299
visible,frame_reference,ordinary_jepa,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,ordinary_jepa,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,75,4.0,97.0,0,0.9493670886075949,0.436046511627907,0.02453333333333322
visible,frame_reference,ordinary_jepa,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,ordinary_jepa,rtmpose_m,17,all_conditions,128,32,96,1,32,0,31,158,147,11.0,100.0,0,0.930379746835443,0.5951417004048583,0.0310204081632652
visible,frame_reference,ordinary_jepa,rtmpose_m,17,blur,32,16,16,1,16,0,15,79,71,8.0,52.0,0,0.8987341772151899,0.5772357723577236,0.03436619718309843
visible,frame_reference,ordinary_jepa,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,ordinary_jepa,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,76,3.0,48.0,0,0.9620253164556962,0.6129032258064516,0.027894736842105212
visible,frame_reference,ordinary_jepa,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,ordinary_jepa,vitpose_base,17,all_conditions,128,32,96,4,32,0,28,158,146,12.0,91.0,0,0.9240506329113924,0.6160337552742616,0.02493150684931508
visible,frame_reference,ordinary_jepa,vitpose_base,17,blur,32,16,16,2,16,0,14,79,72,7.0,48.0,0,0.9113924050632911,0.6,0.02333333333333332
visible,frame_reference,ordinary_jepa,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,ordinary_jepa,vitpose_base,17,clean,32,16,16,2,16,0,14,79,74,5.0,43.0,0,0.9367088607594937,0.6324786324786325,0.026486486486486518
visible,frame_reference,ordinary_jepa,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,paired_jepa,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,150,8.0,163.0,0,0.9493670886075949,0.4792332268370607,0.0309333333333332
visible,frame_reference,paired_jepa,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,75,4.0,85.0,0,0.9493670886075949,0.46875,0.028266666666666572
visible,frame_reference,paired_jepa,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,paired_jepa,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,75,4.0,78.0,0,0.9493670886075949,0.49019607843137253,0.03359999999999983
visible,frame_reference,paired_jepa,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,paired_jepa,rtmpose_m,17,all_conditions,128,32,96,0,32,0,32,158,147,11.0,97.0,0,0.930379746835443,0.6024590163934426,0.028299319727891056
visible,frame_reference,paired_jepa,rtmpose_m,17,blur,32,16,16,0,16,0,16,79,72,7.0,54.0,0,0.9113924050632911,0.5714285714285714,0.0316666666666665
visible,frame_reference,paired_jepa,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,paired_jepa,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,75,4.0,43.0,0,0.9493670886075949,0.635593220338983,0.02506666666666663
visible,frame_reference,paired_jepa,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,paired_jepa,vitpose_base,17,all_conditions,128,32,96,7,32,0,25,158,143,15.0,83.0,0,0.9050632911392406,0.6327433628318584,0.024055944055943995
visible,frame_reference,paired_jepa,vitpose_base,17,blur,32,16,16,5,16,0,11,79,70,9.0,42.0,0,0.8860759493670886,0.625,0.02457142857142848
visible,frame_reference,paired_jepa,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,paired_jepa,vitpose_base,17,clean,32,16,16,2,16,0,14,79,73,6.0,41.0,0,0.9240506329113924,0.6403508771929824,0.023561643835616406
visible,frame_reference,paired_jepa,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,reference_oracle,hrnet_w32,17,all_conditions,128,32,96,32,32,0,0,158,158,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,hrnet_w32,17,blur,32,16,16,16,16,0,0,79,79,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,reference_oracle,hrnet_w32,17,clean,32,16,16,16,16,0,0,79,79,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,reference_oracle,rtmpose_m,17,all_conditions,128,32,96,32,32,0,0,158,158,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,rtmpose_m,17,blur,32,16,16,16,16,0,0,79,79,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,reference_oracle,rtmpose_m,17,clean,32,16,16,16,16,0,0,79,79,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,reference_oracle,vitpose_base,17,all_conditions,128,32,96,32,32,0,0,158,158,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,vitpose_base,17,blur,32,16,16,16,16,0,0,79,79,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,reference_oracle,vitpose_base,17,clean,32,16,16,16,16,0,0,79,79,0.0,0.0,0,1.0,1.0,0.0
visible,frame_reference,reference_oracle,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,shuffled_jepa,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,158,151,7.0,159.0,0,0.9556962025316456,0.4870967741935484,0.03178807947019854
visible,frame_reference,shuffled_jepa,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,75,4.0,80.0,0,0.9493670886075949,0.4838709677419355,0.02826666666666658
visible,frame_reference,shuffled_jepa,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,shuffled_jepa,hrnet_w32,17,clean,32,16,16,1,16,0,15,79,76,3.0,79.0,0,0.9620253164556962,0.49032258064516127,0.03526315789473666
visible,frame_reference,shuffled_jepa,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,shuffled_jepa,rtmpose_m,17,all_conditions,128,32,96,1,32,0,31,158,148,10.0,93.0,0,0.9367088607594937,0.6141078838174274,0.028648648648648554
visible,frame_reference,shuffled_jepa,rtmpose_m,17,blur,32,16,16,1,16,0,15,79,72,7.0,51.0,0,0.9113924050632911,0.5853658536585366,0.0333333333333332
visible,frame_reference,shuffled_jepa,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,shuffled_jepa,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,76,3.0,42.0,0,0.9620253164556962,0.6440677966101694,0.024210526315789422
visible,frame_reference,shuffled_jepa,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,shuffled_jepa,vitpose_base,17,all_conditions,128,32,96,8,32,0,24,158,142,16.0,85.0,0,0.8987341772151899,0.6255506607929515,0.023098591549295725
visible,frame_reference,shuffled_jepa,vitpose_base,17,blur,32,16,16,5,16,0,11,79,69,10.0,45.0,0,0.8734177215189873,0.6052631578947368,0.02318840579710137
visible,frame_reference,shuffled_jepa,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,shuffled_jepa,vitpose_base,17,clean,32,16,16,3,16,0,13,79,73,6.0,40.0,0,0.9240506329113924,0.6460176991150443,0.02301369863013697
visible,frame_reference,shuffled_jepa,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,smoothnet,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,152,6.0,210.0,0,0.9620253164556962,0.4198895027624309,0.029999999999999905
visible,frame_reference,smoothnet,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,77,2.0,110.0,0,0.9746835443037974,0.4117647058823529,0.02753246753246748
visible,frame_reference,smoothnet,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,smoothnet,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,75,4.0,100.0,0,0.9493670886075949,0.42857142857142855,0.0325333333333332
visible,frame_reference,smoothnet,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,smoothnet,rtmpose_m,17,all_conditions,128,32,96,3,32,0,29,158,145,13.0,99.0,0,0.9177215189873418,0.5942622950819673,0.03227586206896542
visible,frame_reference,smoothnet,rtmpose_m,17,blur,32,16,16,0,16,0,16,79,73,6.0,52.0,0,0.9240506329113924,0.584,0.037260273972602655
visible,frame_reference,smoothnet,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,smoothnet,rtmpose_m,17,clean,32,16,16,3,16,0,13,79,72,7.0,47.0,0,0.9113924050632911,0.6050420168067226,0.027222222222222106
visible,frame_reference,smoothnet,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,smoothnet,vitpose_base,17,all_conditions,128,32,96,5,32,0,27,158,144,14.0,84.0,0,0.9113924050632911,0.631578947368421,0.022499999999999947
visible,frame_reference,smoothnet,vitpose_base,17,blur,32,16,16,2,16,0,14,79,71,8.0,42.0,0,0.8987341772151899,0.6283185840707964,0.023661971830985846
visible,frame_reference,smoothnet,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,smoothnet,vitpose_base,17,clean,32,16,16,3,16,0,13,79,73,6.0,42.0,0,0.9240506329113924,0.6347826086956522,0.021369863013698587
visible,frame_reference,smoothnet,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,static,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,153,5.0,243.0,0,0.9683544303797469,0.38636363636363635,0.03189542483660121
visible,frame_reference,static,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,77,2.0,120.0,0,0.9746835443037974,0.39086294416243655,0.03220779220779213
visible,frame_reference,static,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,static,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,76,3.0,123.0,0,0.9620253164556962,0.38190954773869346,0.03157894736842094
visible,frame_reference,static,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,static,rtmpose_m,17,all_conditions,128,32,96,0,32,0,32,158,146,12.0,153.0,0,0.9240506329113924,0.4882943143812709,0.02684931506849302
visible,frame_reference,static,rtmpose_m,17,blur,32,16,16,0,16,0,16,79,71,8.0,83.0,0,0.8987341772151899,0.461038961038961,0.03042253521126746
visible,frame_reference,static,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,static,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,75,4.0,70.0,0,0.9493670886075949,0.5172413793103449,0.02346666666666654
visible,frame_reference,static,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
