method,split,seed,extractor,evidence_status,person_id,left_right_nle,endpoint,scale_policy,pair,condition
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,ankle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,ankle,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
