window_id,sequence_index,tensor_relative_path,identity,split,start_frame,window_frames
4986:64,4986,KIT/1717/displace_from_left_to_right_44_core11.npz,KIT::1717,train,64,64
4986:84,4986,KIT/1717/displace_from_left_to_right_44_core11.npz,KIT::1717,train,84,64
4987:0,4987,KIT/1717/displace_from_left_to_right_45_core11.npz,KIT::1717,train,0,64
4987:32,4987,KIT/1717/displace_from_left_to_right_45_core11.npz,KIT::1717,train,32,64
4987:64,4987,KIT/1717/displace_from_left_to_right_45_core11.npz,KIT::1717,train,64,64
4987:76,4987,KIT/1717/displace_from_left_to_right_45_core11.npz,KIT::1717,train,76,64
4988:0,4988,KIT/1717/displace_from_left_to_right_46_core11.npz,KIT::1717,train,0,64
4988:32,4988,KIT/1717/displace_from_left_to_right_46_core11.npz,KIT::1717,train,32,64
4988:64,4988,KIT/1717/displace_from_left_to_right_46_core11.npz,KIT::1717,train,64,64
4988:85,4988,KIT/1717/displace_from_left_to_right_46_core11.npz,KIT::1717,train,85,64
4989:0,4989,KIT/1717/displace_from_left_to_right_47_core11.npz,KIT::1717,train,0,64
4989:32,4989,KIT/1717/displace_from_left_to_right_47_core11.npz,KIT::1717,train,32,64
4989:64,4989,KIT/1717/displace_from_left_to_right_47_core11.npz,KIT::1717,train,64,64
4989:81,4989,KIT/1717/displace_from_left_to_right_47_core11.npz,KIT::1717,train,81,64
4990:0,4990,KIT/1717/displace_from_left_to_right_48_core11.npz,KIT::1717,train,0,64
4990:32,4990,KIT/1717/displace_from_left_to_right_48_core11.npz,KIT::1717,train,32,64
4990:64,4990,KIT/1717/displace_from_left_to_right_48_core11.npz,KIT::1717,train,64,64
4990:81,4990,KIT/1717/displace_from_left_to_right_48_core11.npz,KIT::1717,train,81,64
4991:0,4991,KIT/1717/displace_from_left_to_right_49_core11.npz,KIT::1717,train,0,64
4991:32,4991,KIT/1717/displace_from_left_to_right_49_core11.npz,KIT::1717,train,32,64
4991:64,4991,KIT/1717/displace_from_left_to_right_49_core11.npz,KIT::1717,train,64,64
4991:93,4991,KIT/1717/displace_from_left_to_right_49_core11.npz,KIT::1717,train,93,64
4992:0,4992,KIT/1717/displace_from_left_to_right_50_core11.npz,KIT::1717,train,0,64
4992:32,4992,KIT/1717/displace_from_left_to_right_50_core11.npz,KIT::1717,train,32,64
4992:64,4992,KIT/1717/displace_from_left_to_right_50_core11.npz,KIT::1717,train,64,64
4992:93,4992,KIT/1717/displace_from_left_to_right_50_core11.npz,KIT::1717,train,93,64
4993:0,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,0,64
4993:32,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,32,64
4993:64,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,64,64
4993:96,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,96,64
4993:128,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,128,64
4993:160,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,160,64
4993:166,4993,KIT/1717/displace_tilt_middle_06_core11.npz,KIT::1717,train,166,64
4994:0,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,0,64
4994:32,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,32,64
4994:64,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,64,64
4994:96,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,96,64
4994:128,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,128,64
4994:160,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,160,64
4994:191,4994,KIT/1717/displace_tilt_middle_07_core11.npz,KIT::1717,train,191,64
4995:0,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,0,64
4995:32,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,32,64
4995:64,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,64,64
4995:96,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,96,64
4995:128,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,128,64
4995:160,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,160,64
4995:192,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,192,64
4995:209,4995,KIT/1717/displace_tilt_middle_08_core11.npz,KIT::1717,train,209,64
4996:0,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,0,64
4996:32,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,32,64
4996:64,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,64,64
4996:96,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,96,64
4996:128,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,128,64
4996:160,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,160,64
4996:192,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,192,64
4996:216,4996,KIT/1717/displace_tilt_middle_09_core11.npz,KIT::1717,train,216,64
4997:0,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,0,64
4997:32,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,32,64
4997:64,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,64,64
4997:96,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,96,64
4997:128,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,128,64
4997:160,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,160,64
4997:192,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,192,64
4997:205,4997,KIT/1717/displace_tilt_middle_10_core11.npz,KIT::1717,train,205,64
4998:0,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,0,64
4998:32,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,32,64
4998:64,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,64,64
4998:96,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,96,64
4998:128,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,128,64
4998:160,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,160,64
4998:192,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,192,64
4998:208,4998,KIT/1717/displace_tilt_middle_11_core11.npz,KIT::1717,train,208,64
4999:0,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,0,64
4999:32,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,32,64
4999:64,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,64,64
4999:96,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,96,64
4999:128,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,128,64
4999:160,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,160,64
4999:192,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,192,64
4999:224,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,224,64
4999:226,4999,KIT/1717/displace_tilt_middle_12_core11.npz,KIT::1717,train,226,64
5000:0,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,0,64
5000:32,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,32,64
5000:64,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,64,64
5000:96,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,96,64
5000:128,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,128,64
5000:160,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,160,64
5000:192,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,192,64
5000:201,5000,KIT/1717/displace_tilt_middle_13_core11.npz,KIT::1717,train,201,64
5001:0,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,0,64
5001:32,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,32,64
5001:64,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,64,64
5001:96,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,96,64
5001:128,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,128,64
5001:160,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,160,64
5001:192,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,192,64
5001:201,5001,KIT/1717/displace_tilt_middle_14_core11.npz,KIT::1717,train,201,64
5002:0,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,0,64
5002:32,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,32,64
5002:64,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,64,64
5002:96,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,96,64
5002:128,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,128,64
5002:160,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,160,64
5002:192,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,192,64
5002:209,5002,KIT/1717/displace_tilt_middle_15_core11.npz,KIT::1717,train,209,64
5003:0,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,0,64
5003:32,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,32,64
5003:64,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,64,64
5003:96,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,96,64
5003:128,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,128,64
5003:160,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,160,64
5003:192,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,192,64
5003:202,5003,KIT/1717/displace_tilt_middle_16_core11.npz,KIT::1717,train,202,64
5004:0,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,0,64
5004:32,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,32,64
5004:64,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,64,64
5004:96,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,96,64
5004:128,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,128,64
5004:160,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,160,64
5004:192,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,192,64
5004:224,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,224,64
5004:228,5004,KIT/1717/displace_tilt_middle_17_core11.npz,KIT::1717,train,228,64
5005:0,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,0,64
5005:32,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,32,64
5005:64,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,64,64
5005:96,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,96,64
5005:128,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,128,64
5005:160,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,160,64
5005:192,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,192,64
5005:215,5005,KIT/1717/displace_tilt_middle_18_core11.npz,KIT::1717,train,215,64
5006:0,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,0,64
5006:32,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,32,64
5006:64,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,64,64
5006:96,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,96,64
5006:128,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,128,64
5006:160,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,160,64
5006:192,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,192,64
5006:224,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,224,64
5006:235,5006,KIT/1717/displace_tilt_middle_19_core11.npz,KIT::1717,train,235,64
5007:0,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,0,64
5007:32,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,32,64
5007:64,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,64,64
5007:96,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,96,64
5007:128,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,128,64
5007:160,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,160,64
5007:192,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,192,64
5007:219,5007,KIT/1717/displace_tilt_middle_20_core11.npz,KIT::1717,train,219,64
5008:0,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,0,64
5008:32,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,32,64
5008:64,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,64,64
5008:96,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,96,64
5008:128,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,128,64
5008:160,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,160,64
5008:192,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,192,64
5008:222,5008,KIT/1717/displace_tilt_middle_21_core11.npz,KIT::1717,train,222,64
5009:0,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,0,64
5009:32,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,32,64
5009:64,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,64,64
5009:96,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,96,64
5009:128,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,128,64
5009:160,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,160,64
5009:192,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,192,64
5009:224,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,224,64
5009:244,5009,KIT/1717/displace_tilt_middle_23_core11.npz,KIT::1717,train,244,64
5010:0,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,0,64
5010:32,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,32,64
5010:64,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,64,64
5010:96,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,96,64
5010:128,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,128,64
5010:160,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,160,64
5010:192,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,192,64
5010:222,5010,KIT/1717/displace_tilt_middle_24_core11.npz,KIT::1717,train,222,64
5011:0,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,0,64
5011:32,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,32,64
5011:64,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,64,64
5011:96,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,96,64
5011:128,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,128,64
5011:160,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,160,64
5011:192,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,192,64
5011:220,5011,KIT/1717/displace_tilt_middle_25_core11.npz,KIT::1717,train,220,64
5012:0,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,0,64
5012:32,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,32,64
5012:64,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,64,64
5012:96,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,96,64
5012:128,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,128,64
5012:160,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,160,64
5012:192,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,192,64
5012:207,5012,KIT/1717/displace_tilt_side_01_core11.npz,KIT::1717,train,207,64
5013:0,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,0,64
5013:32,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,32,64
5013:64,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,64,64
5013:96,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,96,64
5013:128,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,128,64
5013:160,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,160,64
5013:192,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,192,64
5013:217,5013,KIT/1717/displace_tilt_side_02_core11.npz,KIT::1717,train,217,64
5014:0,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,0,64
5014:32,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,32,64
5014:64,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,64,64
5014:96,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,96,64
5014:128,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,128,64
5014:160,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,160,64
5014:192,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,192,64
5014:224,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,224,64
5014:256,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,256,64
5014:262,5014,KIT/1717/displace_tilt_side_03_core11.npz,KIT::1717,train,262,64
5015:0,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,0,64
5015:32,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,32,64
5015:64,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,64,64
5015:96,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,96,64
5015:128,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,128,64
5015:160,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,160,64
5015:192,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,192,64
5015:221,5015,KIT/1717/displace_tilt_side_04_core11.npz,KIT::1717,train,221,64
5016:0,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,0,64
5016:32,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,32,64
5016:64,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,64,64
5016:96,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,96,64
5016:128,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,128,64
5016:160,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,160,64
5016:192,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,192,64
5016:224,5016,KIT/1717/displace_tilt_side_05_core11.npz,KIT::1717,train,224,64
5017:0,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,0,64
5017:32,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,32,64
5017:64,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,64,64
5017:96,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,96,64
5017:128,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,128,64
5017:160,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,160,64
5017:192,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,192,64
5017:211,5017,KIT/1717/displace_tilt_side_06_core11.npz,KIT::1717,train,211,64
5018:0,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,0,64
5018:32,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,32,64
5018:64,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,64,64
5018:96,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,96,64
5018:128,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,128,64
5018:160,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,160,64
5018:192,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,192,64
5018:224,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,224,64
5018:244,5018,KIT/1717/displace_tilt_side_07_core11.npz,KIT::1717,train,244,64
5019:0,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,0,64
5019:32,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,32,64
5019:64,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,64,64
5019:96,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,96,64
5019:128,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,128,64
5019:160,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,160,64
5019:192,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,192,64
5019:215,5019,KIT/1717/displace_tilt_side_08_core11.npz,KIT::1717,train,215,64
5020:0,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,0,64
5020:32,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,32,64
5020:64,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,64,64
5020:96,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,96,64
5020:128,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,128,64
5020:160,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,160,64
5020:192,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,192,64
5020:209,5020,KIT/1717/displace_tilt_side_09_core11.npz,KIT::1717,train,209,64
5021:0,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,0,64
5021:32,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,32,64
5021:64,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,64,64
5021:96,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,96,64
5021:128,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,128,64
5021:160,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,160,64
5021:192,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,192,64
5021:222,5021,KIT/1717/displace_tilt_side_10_core11.npz,KIT::1717,train,222,64
5022:0,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,0,64
5022:32,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,32,64
5022:64,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,64,64
5022:96,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,96,64
5022:128,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,128,64
5022:160,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,160,64
5022:192,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,192,64
5022:195,5022,KIT/1717/displace_tilt_side_11_core11.npz,KIT::1717,train,195,64
5023:0,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,0,64
5023:32,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,32,64
5023:64,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,64,64
5023:96,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,96,64
5023:128,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,128,64
5023:160,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,160,64
5023:192,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,192,64
5023:224,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,224,64
5023:232,5023,KIT/1717/displace_tilt_side_12_core11.npz,KIT::1717,train,232,64
5024:0,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,0,64
5024:32,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,32,64
5024:64,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,64,64
5024:96,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,96,64
5024:128,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,128,64
5024:160,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,160,64
5024:192,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,192,64
5024:215,5024,KIT/1717/displace_tilt_side_13_core11.npz,KIT::1717,train,215,64
5025:0,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,0,64
5025:32,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,32,64
5025:64,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,64,64
5025:96,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,96,64
5025:128,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,128,64
5025:160,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,160,64
5025:192,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,192,64
5025:206,5025,KIT/1717/displace_tilt_side_14_core11.npz,KIT::1717,train,206,64
5026:0,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,0,64
5026:32,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,32,64
5026:64,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,64,64
5026:96,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,96,64
5026:128,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,128,64
5026:160,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,160,64
5026:192,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,192,64
5026:224,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,224,64
5026:236,5026,KIT/1717/displace_tilt_side_15_core11.npz,KIT::1717,train,236,64
