method,split,seed,extractor,evidence_status,recomputed,value,absolute_difference,metric,variant
unchanged,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
direct,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
direct,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
direct,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
initialized,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
direct,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
direct,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
direct,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
initialized,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,obstruction
